GrLivArea,SalePrice
88,4189023619
89,4189041875
90,4189008184
91,4188967592
92,4188956096
93,4188935427
94,4189002671
95,4189001695
96,4188990800
97,4188919703
98,4188908366
99,4188876935
0,4260995585
1,4260879797
2,4255761502
3,4255735085
4,4255555265
5,4255437449
6,4255401862
7,4255228631
8,4252840575
9,4252792759
10,4252530914
11,4249802117
12,4249668713
13,4249673880
14,4247052472
15,4246749053
16,4246425407
17,4246251247
18,4246183363
19,4246114523
20,4245966551
21,4245847710
22,4244498058
23,4244474818
24,4244243703
25,4244145140
26,4244042490
27,4243963257
28,4243685188
29,4232304535
30,4232224032
31,4232135489
32,4230915010
33,4227058495
34,4226931870
35,4224025947
36,4223824059
37,4222969461
38,4222755273
39,4222703051
40,4221942648
41,4220967146
42,4220914510
43,4218420630
44,4218237494
45,4218283831
46,4217514739
47,4217420625
48,4217209852
49,4217251843
50,4216753503
51,4215996839
52,4215852630
53,4215648624
54,4215618592
55,4215517952
56,4215288336
57,4215313840
58,4214987854
59,4214355812
60,4213528723
61,4213560056
62,4213315204
63,4213091665
64,4213021230
65,4212953565
66,4212844247
67,4212778061
68,4211655645
69,4211519666
70,4211495461
71,4211418387
72,4210034730
73,4209947927
74,4209085600
75,4208909618
76,4208646221
77,4208569900
78,4208572805
79,4208493954
80,4208324651
81,4208183709
82,4206753454
83,4206672338
84,4206641588
85,4206125991
86,4204222348
87,4204032837
88,4201339297
89,4199442030
90,4198726145
91,4198721045
92,4193774020
93,4192887757
94,4190162748
95,4186109126
96,4179325124
97,4176224319
98,4175554565
99,4172436633
0,4260879797
1,4260452798
2,4260353406
3,4258543730
4,4258440472
5,4258304241
6,4257848581
7,4256709425
8,4255663162
9,4255601634
10,4255379515
11,4255062968
12,4253911280
13,4253619676
14,4253447280
15,4250715934
16,4249668713
17,4249673880
18,4249605606
19,4249512651
20,4249136936
21,4249018144
22,4248950267
23,4248913081
24,4248669667
25,4248397701
26,4248049898
27,4248050548
28,4247263043
29,4247155821
30,4246947749
31,4246924258
32,4246349451
33,4246361790
34,4246150954
35,4245842420
36,4245807389
37,4245638437
38,4245539594
39,4245497220
40,4244487159
41,4244483847
42,4244368275
43,4244332824
44,4244167656
45,4244062753
46,4242815978
47,4242618833
48,4241970827
49,4241893185
50,4241817859
51,4241761245
52,4241538868
53,4241299320
54,4240807153
55,4240602055
56,4240374271
57,4240148119
58,4240138715
59,4240015629
60,4239331479
61,4239182830
62,4239025985
63,4238828204
64,4238771288
65,4238639629
66,4238610442
67,4238353789
68,4238179042
69,4237834731
70,4237621544
71,4237061574
72,4237004185
73,4233105414
74,4233009853
75,4232954994
76,4232843469
77,4230421263
78,4230334499
79,4230002047
80,4229694895
81,4229438939
82,4229259728
83,4229227509
84,4227969696
85,4227971677
86,4227430077
87,4227272531
88,4227225657
89,4227058495
90,4225048574
91,4224988597
92,4224787553
93,4223924665
94,4223825753
95,4223674260
96,4222928079
97,4222913538
98,4222847666
99,4222871985
0,4255500353
1,4255401862
2,4255228631
3,4253623611
4,4253473118
5,4252643772
6,4249716387
7,4247333254
8,4247328744
9,4247263043
10,4247161499
11,4247052472
12,4236259120
13,4236209362
14,4236142587
15,4235878601
16,4235769386
17,4233009853
18,4232983221
19,4232852774
20,4232833087
21,4232573394
22,4232492751
23,4232304535
24,4232224032
25,4232135489
26,4231598145
27,4231151563
28,4231101842
29,4231023877
30,4230846857
31,4230436197
32,4230421263
33,4230307665
34,4230293422
35,4230157310
36,4229975726
37,4229721654
38,4229259728
39,4221050003
40,4220907488
41,4220950837
42,4220836497
43,4220628619
44,4220436726
45,4210763767
46,4210693822
47,4210607036
48,4210496676
49,4210271732
50,4210153545
51,4210064598
52,4209997253
53,4209086472
54,4208906289
55,4208762734
56,4208653597
57,4208540749
58,4208375275
59,4208257762
60,4207022923
61,4205681911
62,4201058332
63,4197426798
64,4197308418
65,4197206878
66,4193975425
67,4193114165
68,4192401716
69,4191631565
70,4189339133
71,4188717405
72,4188688817
73,4188643386
74,4188379730
75,4188213243
76,4187989751
77,4186343383
78,4186280685
79,4186230622
80,4185880938
81,4185792172
82,4183495921
83,4183404231
84,4182229765
85,4182202874
86,4177980514
87,4177859952
88,4177012654
89,4176946070
90,4176788875
91,4176537269
92,4176521736
93,4176440170
94,4175735779
95,4175621228
96,4174669185
97,4174684881
98,4174659217
99,4174593480
0,4260916463
1,4260746584
2,4260272376
3,4260082928
4,4259785088
5,4259408579
6,4258983569
7,4258953456
8,4258990529
9,4258917293
10,4258833511
11,4258774433
12,4258644986
13,4258543730
14,4258476606
15,4258410337
16,4257848581
17,4257696524
18,4255819290
19,4255795289
20,4255539084
21,4255508292
22,4254713523
23,4253473118
24,4252882921
25,4252749588
26,4252745306
27,4252707261
28,4252579232
29,4252530914
30,4252440449
31,4252283013
32,4251224965
33,4251044286
34,4250578818
35,4250042817
36,4250080767
37,4249836607
38,4249802117
39,4249668713
40,4249673880
41,4246749053
42,4246425407
43,4244487159
44,4244483847
45,4244249852
46,4244332824
47,4244096318
48,4243985783
49,4243912437
50,4243262906
51,4242494430
52,4241849807
53,4241836803
54,4241678498
55,4241720156
56,4241562024
57,4240602055
58,4239164903
59,4239019541
60,4239012713
61,4238828204
62,4238696860
63,4238563714
64,4237004185
65,4236452104
66,4236425457
67,4236381300
68,4236259120
69,4236304357
70,4236209362
71,4236151019
72,4235211937
73,4233118378
74,4233076572
75,4233009853
76,4232833087
77,4232619808
78,4231554212
79,4231451537
80,4231372579
81,4230441508
82,4230421263
83,4230247659
84,4230330865
85,4230204841
86,4229975726
87,4229694895
88,4229627995
89,4228210798
90,4227551939
91,4227469992
92,4227468192
93,4227455323
94,4227492723
95,4227397463
96,4227364012
97,4227191685
98,4227076156
99,4225275979
0,4259381576
1,4258566712
2,4258551846
3,4257045143
4,4249764220
5,4249668713
6,4249610402
7,4249512651
8,4248397701
9,4248049898
10,4248073303
11,4247947415
12,4248002331
13,4247441346
14,4247346627
15,4247382346
16,4247236629
17,4247217216
18,4247160308
19,4246939711
20,4246990599
21,4246114523
22,4246019481
23,4246011802
24,4244743719
25,4244742882
26,4244700079
27,4244476205
28,4244249852
29,4244203263
30,4242813216
31,4242111176
32,4241997789
33,4242033414
34,4241971762
35,4241897457
36,4241921380
37,4241749095
38,4241688666
39,4241720156
40,4241612188
41,4239986798
42,4239651503
43,4239607681
44,4239554885
45,4239581433
46,4239105794
47,4239019541
48,4239003957
49,4238858852
50,4238834904
51,4238467398
52,4237643326
53,4237425538
54,4236397269
55,4236381300
56,4236259120
57,4236330351
58,4232852774
59,4232750010
60,4232573394
61,4232304535
62,4231275123
63,4228637106
64,4227278479
65,4227330977
66,4227166964
67,4227058495
68,4227039396
69,4225224893
70,4225185809
71,4225171127
72,4225094831
73,4224937366
74,4222210690
75,4221598805
76,4221012943
77,4220967146
78,4220914510
79,4220808985
80,4220836497
81,4220781503
82,4220170168
83,4218371288
84,4218285169
85,4218125312
86,4216019441
87,4216003684
88,4215919976
89,4215971474
90,4215872618
91,4215782907
92,4215618592
93,4214645739
94,4213994073
95,4213991282
96,4213819311
97,4213817918
98,4213821352
99,4213584428
0,4261012162
1,4260808083
2,4260712050
3,4259785088
4,4259736489
5,4258877398
6,4258912207
7,4258807731
8,4258732322
9,4258640702
10,4257123938
11,4255270615
12,4252792759
13,4251255085
14,4251224965
15,4251044286
16,4250934383
17,4250868051
18,4250815314
19,4250674493
20,4249605606
21,4249448291
22,4248913081
23,4248549803
24,4248610765
25,4247063346
26,4246349451
27,4246241347
28,4245881553
29,4245807389
30,4245753444
31,4245659476
32,4245672553
33,4245453746
34,4243957035
35,4243912437
36,4243715030
37,4243602923
38,4242567163
39,4242460794
40,4240742477
41,4240730413
42,4240602055
43,4240354239
44,4238563714
45,4235211937
46,4235038935
47,4234828360
48,4234603357
49,4234368118
50,4234267286
51,4234152893
52,4233988833
53,4232200699
54,4231892073
55,4231354968
56,4231260856
57,4229950947
58,4229690351
59,4229477485
60,4229351121
61,4229189632
62,4229089526
63,4229081753
64,4228698756
65,4228637106
66,4228279942
67,4228029314
68,4227886651
69,4227880628
70,4226974662
71,4226931870
72,4226154881
73,4226087909
74,4225990264
75,4225854799
76,4225815232
77,4225069903
78,4224921984
79,4224735805
80,4224240547
81,4224161651
82,4223995698
83,4223909657
84,4223850709
85,4223734241
86,4223447192
87,4223179101
88,4222703051
89,4222592292
90,4222473939
91,4222310729
92,4222172142
93,4221942648
94,4221647172
95,4221547151
96,4221487735
97,4221433313
98,4221386296
99,4219463634
0,4259302025
1,4258849234
2,4258890100
3,4258774781
4,4258644986
5,4256516167
6,4255846128
7,4255792608
8,4255601634
9,4252707261
10,4252579232
11,4251044286
12,4249765436
13,4249742467
14,4249667232
15,4249605606
16,4248397701
17,4247358920
18,4247405397
19,4247238586
20,4247263043
21,4246955754
22,4244498058
23,4244289397
24,4244167656
25,4242033414
26,4241914551
27,4239403192
28,4236782505
29,4236337976
30,4236304357
31,4236167890
32,4236080920
33,4235917627
34,4235395163
35,4230836223
36,4230426471
37,4229391118
38,4229227509
39,4229230455
40,4228977380
41,4228458573
42,4228453747
43,4228216179
44,4227969696
45,4227982382
46,4227522603
47,4227379588
48,4227365553
49,4227265183
50,4227219096
51,4225912462
52,4225747628
53,4225292581
54,4225149541
55,4225135639
56,4225069903
57,4225054326
58,4223061077
59,4222955290
60,4222901168
61,4222865725
62,4222795586
63,4221056666
64,4221050003
65,4220887749
66,4218464828
67,4216008772
68,4215978654
69,4215872618
70,4215793906
71,4215425833
72,4215288336
73,4215313840
74,4214936649
75,4214990276
76,4214822900
77,4214502370
78,4214366208
79,4214338812
80,4214305053
81,4213518003
82,4213560056
83,4213413380
84,4212001906
85,4211740624
86,4211607708
87,4211612071
88,4211524265
89,4209414882
90,4209266497
91,4209177521
92,4209005606
93,4208873115
94,4208572805
95,4208493954
96,4208354216
97,4208323910
98,4208226969
99,4208128615
0,4252788260
1,4243169429
2,4243133222
3,4236381300
4,4236315023
5,4236209362
6,4236151019
7,4236023664
8,4235843000
9,4228279942
10,4227379588
11,4208093718
12,4208036316
13,4204818635
14,4204886282
15,4204554186
16,4204477316
17,4204324259
18,4204281913
19,4204151635
20,4204007475
21,4203978889
22,4202349008
23,4202279804
24,4202197510
25,4202088927
26,4202101662
27,4201678310
28,4199993856
29,4199907802
30,4199892650
31,4199846272
32,4199788964
33,4199719934
34,4197484490
35,4196436312
36,4195526097
37,4195483820
38,4195471044
39,4195454579
40,4195074973
41,4190827255
42,4190860735
43,4190743345
44,4190720027
45,4190635535
46,4190575102
47,4190451333
48,4190343886
49,4190321487
50,4190230370
51,4189988390
52,4189808408
53,4189657537
54,4189369697
55,4188970605
56,4188924200
57,4188852642
58,4188829267
59,4188815091
60,4188737897
61,4188760668
62,4188637219
63,4188557310
64,4188346422
65,4187261665
66,4186395097
67,4186297500
68,4185855783
69,4183850931
70,4183847644
71,4183825123
72,4183820553
73,4183755992
74,4182470240
75,4181730533
76,4181594389
77,4180463082
78,4180365291
79,4179446555
80,4179424202
81,4179382750
82,4179368236
83,4179304529
84,4179341216
85,4179234640
86,4179260141
87,4177063852
88,4177030894
89,4176396597
90,4175770170
91,4175705238
92,4175730662
93,4174737432
94,4174674984
95,4174659405
96,4172398657
97,4172405087
98,4172348489
99,4172303431
0,4260657218
1,4260531104
2,4260429976
3,4258917293
4,4258863620
5,4255555265
6,4255529723
7,4255419870
8,4255287852
9,4247293725
10,4247158237
11,4247049680
12,4246947749
13,4246990599
14,4246840485
15,4246299179
16,4246178873
17,4246128480
18,4246071450
19,4245881553
20,4245745757
21,4245719818
22,4245533883
23,4245497220
24,4242695070
25,4242623084
26,4241817859
27,4241678498
28,4241563962
29,4238911644
30,4238740853
31,4230204841
32,4229975726
33,4229690351
34,4226501631
35,4222871985
36,4220941138
37,4220843953
38,4220567572
39,4220353301
40,4217514739
41,4217358031
42,4217209637
43,4211517235
44,4211410519
45,4211226937
46,4209278622
47,4209234345
48,4209085600
49,4208906289
50,4208294590
51,4208183709
52,4207014265
53,4206959009
54,4206740277
55,4206654511
56,4206560819
57,4206129378
58,4206042333
59,4205884541
60,4204521115
61,4202091313
62,4201235490
63,4199840204
64,4199699102
65,4199661648
66,4199610184
67,4198723238
68,4198581261
69,4197381565
70,4197324234
71,4197245282
72,4197181826
73,4197056015
74,4196997872
75,4195258921
76,4195281197
77,4195103399
78,4194354579
79,4192962249
80,4190398133
81,4183509955
82,4183446651
83,4183300550
84,4175855480
85,4175134974
86,4174674344
87,4174432646
88,4174383402
89,4174256481
90,4174153108
91,4172332787
92,4172262101
93,4172109951
94,4172101453
95,4172033787
96,4171916078
97,4171774594
98,4171428206
99,4171289802
0,4260879797
1,4259640878
2,4259509911
3,4259502437
4,4259386245
5,4258983218
6,4258931860
7,4258917293
8,4258833511
9,4258840347
10,4258774781
11,4258638739
12,4258610159
13,4258465878
14,4249362490
15,4247377518
16,4247353097
17,4244332824
18,4244203263
19,4241538868
20,4223909657
21,4223820101
22,4223719588
23,4223674260
24,4222928079
25,4218164263
26,4214820366
27,4214734117
28,4214665912
29,4214053969
30,4213991159
31,4213775941
32,4212617083
33,4203574533
34,4202494854
35,4201388499
36,4199777189
37,4199713465
38,4199610184
39,4199476811
40,4199269473
41,4199073213
42,4197308418
43,4197290952
44,4194977840
45,4194613157
46,4191719269
47,4190860735
48,4190644125
49,4190515430
50,4190406342
51,4190326102
52,4190205173
53,4190016828
54,4186016838
55,4185880938
56,4173798927
57,4172031252
58,4171159834
59,4171049110
60,4170929353
61,4167279854
62,4166369604
63,4166186552
64,4164419602
65,4163576485
66,4163513474
67,4163470407
68,4163260421
69,4161417300
70,4161401126
71,4161311953
72,4161210533
73,4161051062
74,4160953118
75,4160861511
76,4159409801
77,4159354165
78,4159265273
79,4159165987
80,4159074817
81,4158940409
82,4158824548
83,4158705225
84,4157496843
85,4157502474
86,4157407206
87,4157337024
88,4157304741
89,4157184353
90,4156465740
91,4150560544
92,4150339701
93,4150233255
94,4149893812
95,4149063461
96,4148169325
97,4148138251
98,4147593272
99,4147461093
0,4260954165
1,4260922494
2,4260734875
3,4260693948
4,4260594477
5,4260452798
6,4260334944
7,4260276793
8,4259799284
9,4259764018
10,4259734493
11,4259597118
12,4258995349
13,4258983218
14,4258919309
15,4258835295
16,4258890100
17,4258610159
18,4258335643
19,4258304241
20,4258060823
21,4257688141
22,4257605789
23,4257513560
24,4257227402
25,4256120766
26,4255957824
27,4255954855
28,4255942732
29,4255868492
30,4255795289
31,4255761502
32,4255555265
33,4255500353
34,4255228631
35,4255078471
36,4254883337
37,4254824252
38,4254713523
39,4254434688
40,4254213155
41,4252970570
42,4252886523
43,4252903137
44,4252788260
45,4250042817
46,4250060042
47,4249836607
48,4249764220
49,4249364679
50,4249323307
51,4249117150
52,4248950267
53,4248913081
54,4248397701
55,4248049898
56,4248073303
57,4247358920
58,4247366728
59,4247352238
60,4247328744
61,4247282636
62,4247155821
63,4247160308
64,4245847710
65,4245807389
66,4245719818
67,4245640096
68,4244692425
69,4244498058
70,4244483847
71,4244368275
72,4244167656
73,4243963257
74,4243817781
75,4243686858
76,4243602923
77,4243506684
78,4243169429
79,4242010060
80,4241914551
81,4241836803
82,4241761245
83,4241644260
84,4241505291
85,4241394461
86,4239491702
87,4239316767
88,4239331479
89,4239182830
90,4239025985
91,4238909971
92,4238863353
93,4238771288
94,4238639629
95,4238467398
96,4238353789
97,4238174063
98,4237947438
99,4237803796
0,4258644986
1,4258543730
2,4258476606
3,4244309239
4,4241720156
5,4241584340
6,4241451592
7,4241281823
8,4240987162
9,4240742477
10,4240556832
11,4240083534
12,4239164903
13,4239019541
14,4232357923
15,4232325720
16,4231512754
17,4230266081
18,4230219592
19,4229542906
20,4229419728
21,4229333933
22,4229156551
23,4229135546
24,4229039003
25,4228952659
26,4228892574
27,4223943647
28,4223825753
29,4215773214
30,4215663649
31,4215529839
32,4211526181
33,4211418387
34,4208128615
35,4208093718
36,4206197883
37,4203686980
38,4201322308
39,4195372238
40,4194072304
41,4190297275
42,4190169398
43,4187642592
44,4185008597
45,4182470240
46,4180317917
47,4178170835
48,4175218190
49,4173570927
50,4171110992
51,4159458138
52,4159451427
53,4146348856
54,4146353475
55,4146274849
56,4146100593
57,4145934373
58,4145772258
59,4145350197
60,4145112556
61,4144866983
62,4144318507
63,4144351141
64,4144148573
65,4142534638
66,4142258786
67,4142159257
68,4141994211
69,4141536785
70,4141337929
71,4140863327
72,4140772883
73,4140181683
74,4139859200
75,4139738577
76,4139571172
77,4139296064
78,4139032648
79,4138573721
80,4138085605
81,4138037159
82,4137697949
83,4137573307
84,4137445850
85,4137337572
86,4137248202
87,4136956040
88,4136532659
89,4136323995
90,4136187162
91,4136077922
92,4136102174
93,4135625642
94,4135539540
95,4135520435
96,4135463990
97,4135394043
98,4134822881
99,4134683426
0,4250674493
1,4250578818
2,4242494430
3,4234530955
4,4231319921
5,4219510636
6,4218098744
7,4217092419
8,4216984276
9,4216881804
10,4216753503
11,4216573409
12,4213849892
13,4213775941
14,4213518003
15,4213560056
16,4213441509
17,4208307931
18,4206855391
19,4201575822
20,4196737952
21,4196647097
22,4196584298
23,4196514803
24,4192887757
25,4192818459
26,4192750464
27,4192562696
28,4192215337
29,4192009784
30,4191933247
31,4190818578
32,4190771229
33,4190664305
34,4190583291
35,4190451333
36,4190326102
